12/09/2016 17:15:39: Starting 
13/09/2016 03:44:04: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 03:44:34: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 03:45:05: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 03:45:35: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 03:46:06: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 03:46:36: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 03:47:07: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 03:47:38: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 03:48:08: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 03:48:39: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 03:49:12: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 03:49:42: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 03:50:13: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 03:50:43: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 03:51:14: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 03:51:45: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 03:52:15: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 03:52:46: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 03:53:16: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 03:53:47: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 03:54:17: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 03:54:48: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 03:55:18: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 03:55:49: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 03:56:20: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 03:56:50: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 03:57:21: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 03:57:54: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 03:58:29: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 03:59:00: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 03:59:31: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:00:01: Temp: 17.0 C  Humidity: 95.0 % 
13/09/2016 04:00:32: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:01:02: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:01:33: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:02:03: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:02:36: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:03:07: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:03:37: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:04:11: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:04:41: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:05:12: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:05:47: Temp: 17.0 C  Humidity: 95.0 % 
13/09/2016 04:06:18: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:06:48: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:07:19: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:07:50: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:08:20: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:08:51: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:09:21: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:09:52: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:10:22: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:10:53: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:11:23: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:11:54: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:12:25: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:12:55: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:13:26: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:13:56: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:14:27: Temp: 17.0 C  Humidity: 95.0 % 
13/09/2016 04:14:57: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:15:28: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:16:01: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:16:32: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:17:02: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:17:33: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:18:03: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:18:34: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:19:04: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:19:35: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:20:05: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:20:36: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:21:07: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:21:37: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:22:08: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:22:38: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:23:09: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:23:39: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:24:12: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:24:43: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:25:14: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:25:44: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:26:15: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:26:45: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:27:16: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:27:46: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:28:17: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:28:48: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:29:18: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:29:49: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:30:19: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:30:50: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:31:20: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:31:51: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:32:21: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:32:52: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:33:25: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:33:56: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:34:26: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:34:57: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:35:27: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:35:58: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:36:28: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:36:59: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:37:30: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:38:00: Temp: 17.0 C  Humidity: 95.0 % 
13/09/2016 04:38:31: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:39:01: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:39:32: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:40:02: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:40:33: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:41:03: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:41:34: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:42:05: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:42:35: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:43:06: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:43:36: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:44:07: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:44:37: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:45:08: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:45:38: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:46:09: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:46:40: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:47:11: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:47:44: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:48:14: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:48:45: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:49:18: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:49:48: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:50:21: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:50:55: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:51:25: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:51:58: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:52:29: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:52:59: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:53:30: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:54:00: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:54:31: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:55:02: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:55:32: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:56:03: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:56:33: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:57:04: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:57:34: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:58:05: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:58:35: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:59:06: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 04:59:37: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:00:07: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:00:38: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:01:08: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:01:39: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:02:09: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:02:40: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:03:10: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:03:41: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:04:12: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:04:42: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:05:13: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:05:46: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:06:16: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:06:47: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:07:17: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:07:51: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:08:21: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:08:52: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:09:22: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:09:53: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:10:23: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:10:54: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:11:24: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:11:55: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:12:26: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:12:56: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:13:27: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:13:57: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:14:28: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:14:58: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:15:31: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:16:02: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:16:33: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:17:03: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:17:34: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:18:04: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:18:35: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:19:05: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:19:36: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:20:06: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:20:37: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:21:08: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:21:38: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:22:09: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:22:39: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:23:10: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:23:40: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:24:13: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:24:44: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:25:15: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:25:45: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:26:16: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:26:46: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:27:17: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:27:47: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:28:18: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:28:48: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:29:19: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:29:50: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:30:20: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:30:56: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:31:27: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:31:57: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:32:28: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:32:58: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:33:29: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:34:00: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:34:30: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:35:01: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:35:31: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:36:02: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:36:32: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:37:03: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:37:33: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:38:04: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:38:35: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:39:05: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:39:38: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:40:09: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:40:39: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:41:10: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:41:40: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:42:11: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:42:42: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:43:12: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:43:43: Temp: 17.0 C  Humidity: 95.0 % 
13/09/2016 05:44:13: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:44:44: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:45:14: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:45:45: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:46:15: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:46:46: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:47:17: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:47:47: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:48:18: Temp: 17.0 C  Humidity: 95.0 % 
13/09/2016 05:48:49: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:49:19: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:49:50: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:50:20: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:50:51: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:51:21: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:51:52: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:52:22: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:52:53: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:53:24: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:53:54: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:54:25: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:54:55: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:55:26: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:55:56: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:56:27: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:56:57: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:57:28: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:57:59: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:58:29: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:59:00: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 05:59:30: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:00:01: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:00:31: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:01:02: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:01:32: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:02:03: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:02:34: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:03:04: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:03:35: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:04:05: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:04:36: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:05:06: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:05:37: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:06:07: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:06:38: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:07:09: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:07:39: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:08:10: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:08:40: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:09:11: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:09:41: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:10:12: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:10:42: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:11:13: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:11:44: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:12:17: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:12:52: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:13:23: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:13:53: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:14:24: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:14:55: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:15:25: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:15:56: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:16:26: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:16:57: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:17:27: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:17:58: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:18:29: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:19:04: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:19:35: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:20:13: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:20:43: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:21:14: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:21:47: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:22:18: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:22:48: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:23:19: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:23:49: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:24:20: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:24:50: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:25:21: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:25:51: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:26:22: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:26:53: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:27:23: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:27:54: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:28:24: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:28:55: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:29:25: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:29:58: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:30:29: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:31:00: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:31:30: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:32:01: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:32:34: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:33:04: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:33:35: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:34:08: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:34:41: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:35:12: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:35:42: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:36:13: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:36:46: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:37:16: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:37:47: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:38:18: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:38:48: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:39:19: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:39:49: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:40:20: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:40:50: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:41:21: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:41:51: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:42:22: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:42:53: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:43:23: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:43:54: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:44:24: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:44:55: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:45:25: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:45:56: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:46:26: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:46:57: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:47:28: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:47:58: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:48:29: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:48:59: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:49:30: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:50:00: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:50:31: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:51:07: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:51:37: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:52:08: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:52:38: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:53:09: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:53:39: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:54:15: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:54:46: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:55:16: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:55:47: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:56:17: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:56:48: Temp: 16.0 C  Humidity: 95.0 % 
13/09/2016 06:57:18: Temp: 16.0 C  Humidity: 95.0 % 
